	term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
26319	immunoreactive_GR_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	212.0	-0.000584725964867916	-0.0002509284794403044
26320	immunoreactive_I_kappa_B-alpha_protein_levels_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	145.0	-0.00039993049483921794	-0.0002509284794403044
26321	immunoreactive_IkappaB_alpha_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	186.0	-0.0005130142899305579	-0.0002509284794403044
26322	immunoreactivity			3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	184.0	-0.001522494021729659	-0.0008078327941429819
26323	immunoreactivity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	179.0	-0.0004937073005257808	-0.0002509284794403044
26324	immunoreceptor			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	121.0	-0.0003337351025904933	-0.0002509284794403044
26325	immunorecessive_epitope_lex	G#protein_domain_or_region	amino_acid	1	3	7.600902459542082	11.702341242611933	inf	3.0	816.0	-0.0007502144454901716	1.0983613601886706
26326	immunoregulatory			3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	182.33333333333331	-0.0015087033150122942	-0.0008078327941429819
26327	immunoregulatory_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	227.0	-0.0006260980850236741	-0.0002509284794403044
26328	immunoregulatory_cytokine_lex	G#protein_family_or_group	amino_acid	8	8	5.521460917862246	10.721511989600208	0.6162917964126715	1.0	193.0	-0.004258570234692449	-0.0021775715857099698
26329	immunoregulatory_effect_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	226.5	-0.0012494380287033646	-0.0005316994476203263
26330	immunoregulatory_function_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	192.0	-0.0005295631379937937	-0.0002509284794403044
26331	immunoregulatory_gene_lex	G#cell_type	cell	3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	179.66666666666666	-0.0014866381842606469	-0.0008078327941429819
26332	immunoregulatory_hormone_lex	G#other_organic_compound	amino_acid	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	167.0	-0.0009212192088009497	-0.0005316994476203263
26333	immunoregulatory_molecule_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	226.0	-0.0006233399436794684	-0.0002509284794403044
26334	immunoregulatory_property_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	113.0	-0.00031166997184040035	-0.0002509284794403044
26335	immunoregulatory_protein_lex	G#protein_molecule	amino_acid	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	222.0	-0.001224614756609843	-0.0005316994476203263
26336	immunosenescence_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	198.0	-0.0005461119860564745	-0.0002509284794403044
26337	immunostainable_PPARgamma_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	191.0	-0.0005268049966491439	-0.0002509284794403044
26338	immunostained			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	239.0	-0.0006591957811482585	-0.0002509284794403044
26339	immunostained_tumor_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	105.0	-0.0002896048410905294	-0.0002509284794403044
26340	immunostaining			2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	204.5	-0.0011280798095791855	-0.0005316994476203263
26341	immunostaining_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	301.5	-0.0016631592302601694	-0.0005316994476203263
26342	immunosupershift_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	174.0	-0.0004799165938074168	-0.0002509284794403044
26343	immunosuppressant_action_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	143.0	-0.0003944142121512506	-0.0002509284794403044
26344	immunosuppressant_binding_protein_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	255.0	-0.0007033260426470012	-0.0002509284794403044
26345	immunosuppressant_cyclosporin_A_lex	G#other_organic_compound	amino_acid	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	182.0	-0.001003963449112577	-0.0005316994476203263
26346	immunosuppressant_drug_cyclosporin_A_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	89.0	-0.0002454745795904545	-0.0002509284794403044
26347	immunosuppressant_drug_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	124.0	-0.0003420095266222223	-0.0002509284794403044
26348	immunosuppressant_lex	G#other_name	other	11	11	5.2030071867437115	10.403058258481673	0.5820044536823407	1.0	191.54545454545456	-0.005811403811201932	-0.0029985700621502076
26349	immunosuppressants			2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	208.5	-0.0011501449403296116	-0.0005316994476203263
26350	immunosuppressants_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	116.0	-0.0003199443958725734	-0.0002509284794403044
26351	immunosuppression			4	4	6.214608098422191	11.414659170160153	0.6641177282598816	1.0	186.5	-0.002057573442410865	-0.0010825368229987475
26352	immunosuppression_lex	G#other_name	other	5	5	5.991464547107982	11.191515618845942	0.6519329689125313	1.0	162.60000000000002	-0.002242368912439008	-0.0013565509566575429
26353	immunosuppressive			5	5	5.991464547107982	11.191515618845942	0.6519329689125366	1.0	187.8	-0.0025898947217462	-0.0013565509566575429
26354	immunosuppressive_activity_lex	G#other_name	other	4	5	6.214608098422191	11.191515618845942	66.44304413762418	1.25	236.5	-0.0022423689124382307	0.22206101449121185
26355	immunosuppressive_agent_lex	G#other_organic_compound	amino_acid	8	8	5.521460917862246	10.721511989600208	0.6162917964126662	1.0	220.5	-0.004865361330308238	-0.0021775715857099698
26356	immunosuppressive_agents_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	242.0	-0.0006674702051781001	-0.0002509284794403044
26357	immunosuppressive_compound_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	193.0	-0.0005323212793365562	-0.0002509284794403044
26358	immunosuppressive_cytokine_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	153.0	-0.00042199562558953296	-0.0002509284794403044
26359	immunosuppressive_drug_lex	G#other_organic_compound	amino_acid	7	8	5.654992310486769	10.721511989600208	29.164048929836373	1.1428571428571428	219.14285714285714	-0.003649020997732233	0.13162743081193184
26360	immunosuppressive_drug_rapamycin_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	207.0	-0.0005709352581487748	-0.0002509284794403044
26361	immunosuppressive_efect_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	139.0	-0.0003833816467765372	-0.0002509284794403044
26362	immunosuppressive_effect_lex	G#other_name	other	6	6	5.809142990314028	11.009194062051987	0.6399008890127033	1.0	177.66666666666666	-0.0029401786723975976	-0.001630313314691989
26363	immunosuppressive_factor_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	185.0	-0.0005102561485880175	-0.0002509284794403044
26364	immunosuppressive_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	244.0	-0.0006729864878662895	-0.0002509284794403044
26365	immunosuppressive_potential_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	212.0	-0.0005847259648674719	-0.0002509284794403044
26366	immunosuppressive_property_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	182.0	-0.0005019817245571767	-0.0002509284794403044
26367	immunosuppressive_reagent_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	142.0	-0.0003916560708085992	-0.0002509284794403044
26368	immunosuppressive_therapy_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	212.0	-0.0005847259648674719	-0.0002509284794403044
26369	immunotherapeutic_protocol_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	142.0	-0.00039165607080737797	-0.0002509284794403044
26370	immunotherapeutic_target_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	60.0	-0.00016548848062403199	-0.0002509284794403044
26371	immunotherapy			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	298.0	-0.0008219261204269745	-0.0002509284794403044
26372	immunotherapy_lex	G#other_name	other	4	5	6.214608098422191	11.191515618845942	66.44304413762426	1.25	224.75	-0.0020327501703168993	0.22206101449121185
26373	immunotoxicity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	193.0	-0.0005323212793365562	-0.0002509284794403044
26374	impact			10	12	5.298317366548036	10.316046881492042	47.573051320211874	1.2	273.90000000000003	-0.006189269175289058	0.1795967054037959
26375	impacted			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	239.0	-0.0006591957811473703	-0.0002509284794403044
26376	impair			5	5	5.991464547107982	11.191515618845942	0.6519329689125366	1.0	185.4	-0.0025567970256222816	-0.0013565509566575429
26377	impair_host_immunity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	123.0	-0.0003392513852775725	-0.0002509284794403044
26378	impaired			49	65	3.7090821614314557	8.626566261384406	163.5072009482537	1.3265306122448979	268.95918367346934	-0.025217686305553877	0.26908733508100724
26379	impaired_AP-1_DNA_binding_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	120.0	-0.0003309769612457325	-0.0002509284794403044
26380	impaired_UV_response_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	188.0	-0.0005185305726197464	-0.0002509284794403044
26381	impaired_activation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	256.0	-0.0007060841839904297	-0.0002509284794403044
26382	impaired_recycling_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	104.0	-0.0002868466997472119	-0.0002509284794403044
26383	impaired_transcription_factor_AP-1_DNA_binding_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	120.0	-0.0003309769612457325	-0.0002509284794403044
26384	impairing			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	246.0	-0.0006785027705549229	-0.0002509284794403044
26385	impairment			5	5	5.991464547107982	11.191515618845942	0.6519329689125313	1.0	190.20000000000002	-0.0026229924178712283	-0.0013565509566575429
26386	impairments			3	3	6.502290170873972	11.702341242611933	0.6764558989094828	1.0	243.33333333333331	-0.002013443180910679	-0.0008078327941429819
26387	impairs			11	11	5.2030071867437115	10.403058258481673	0.5820044536823407	1.0	201.54545454545456	-0.006114799359009493	-0.0029985700621502076
26388	impart			3	3	6.502290170873972	11.702341242611933	0.676455898909477	1.0	220.33333333333331	-0.0018231314281944577	-0.0008078327941429819
26389	imparted			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	286.5	-0.001580414989948764	-0.0005316994476203263
26390	impede			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	170.0	-0.0004688840284328144	-0.0002509284794403044
26391	impeded_ligand_testosterone-BSA-FITC_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	233.0	-0.0006426469330859108	-0.0002509284794403044
26392	impedes			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	194.5	-0.0010729169827060625	-0.0005316994476203263
26393	impending_immune_response_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	191.0	-0.0005268049966501431	-0.0002509284794403044
26394	imperfect			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	239.0	-0.0006591957811478144	-0.0002509284794403044
26395	impermeable			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	233.0	-0.0006426469330859108	-0.0002509284794403044
26396	impinge			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	334.0	-0.0009212192088017268	-0.0002509284794403044
26397	implantation			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485879065	-0.0002509284794403044
26398	implicate			11	11	5.2030071867437115	10.403058258481673	0.5820044536823407	1.0	173.45454545454547	-0.00526253368380214	-0.0029985700621502076
26399	implicated			78	80	3.2441936328524905	8.41892689660616	1.004129891170124	1.0256410256410255	189.66666666666666	-0.03955726315150909	0.0037232272076614947
26400	implicates			6	6	5.809142990314028	11.009194062051987	0.639900889012706	1.0	191.16666666666666	-0.0031635881212389583	-0.001630313314691989
26401	implicating			14	14	4.961845129926823	10.161896201664785	0.5490499974855109	1.0	155.28571428571428	-0.00599619928123063	-0.0038202116425445354
26402	implication			7	7	5.654992310486769	10.85504338222473	0.6280207479635659	1.0	210.14285714285714	-0.0040572259166010705	-0.001903961812590893
26403	implications			46	47	3.7722610630529876	8.950805929569984	1.3243378988629124	1.0217391304347827	183.95652173913044	-0.022853959173993132	0.00886018499673824
26404	implications_for_hypersensitivity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	236.0	-0.0006509213571173067	-0.0002509284794403044
26405	implied			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	258.0	-0.000711600466678397	-0.0002509284794403044
26406	implies			11	11	5.2030071867437115	10.403058258481673	0.5820044536823407	1.0	229.36363636363637	-0.006958790610185339	-0.0029985700621502076
26407	imply			18	18	4.710530701645918	9.910581773383878	0.5071465724228909	1.0	174.44444444444443	-0.008660563819255063	-0.004917080928361628
26408	implying			4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	164.25	-0.0018120988628204104	-0.0010825368229987475
26409	import			4	4	6.214608098422191	11.414659170160153	0.6641177282598816	1.0	179.5	-0.0019803454847863167	-0.0010825368229987475
26410	importance			52	56	3.649658740960655	8.775601840544894	8.470146381633018	1.0769230769230769	206.98076923076925	-0.02754279945830307	0.059793630462234404
26411	important			330	390	1.8018098050815563	6.834806792156351	14.073185938523851	1.1818181818181819	222.8	-0.17087237252560306	0.07017943696233697
26412	importantly			12	12	5.115995809754082	10.316046881492042	0.570872591166811	1.0	201.75	-0.006677460193126983	-0.0032723554059330695
26413	imported			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	168.0	-0.0009267354914882509	-0.0005316994476203263
26414	importin_(karyopherin)-alpha_beta_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	195.0	-0.0005378375620243014	-0.0002509284794403044
26415	importin_(karyopherin)-alpha_subunit_lex	G#protein_subunit	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	195.0	-0.0005378375620243014	-0.0002509284794403044
26416	imposed			4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	209.5	-0.00231132244603216	-0.0010825368229987475
26417	imposes			1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	187.0	-0.0005157724312750966	-0.0002509284794403044
26418	impossible			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	366.0	-0.001009479731798324	-0.0002509284794403044
26419	imprinted			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	130.0	-0.0003585583746836818	-0.0002509284794403044
26420	imprinted_gene_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	130.0	-0.0003585583746836818	-0.0002509284794403044
26421	imprinting			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	193.0	-0.0005323212793374443	-0.0002509284794403044
26422	impromidine_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	150.0	-0.00041372120155802605	-0.0002509284794403044
26423	improve			3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	166.0	-0.001373554389169085	-0.0008078327941429819
26424	improved			8	10	5.521460917862246	10.498368438285997	132.2190769261273	1.25	255.75	-0.00459506347862515	0.22096597972850063
26425	improvement			4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	166.25	-0.0018341639935699483	-0.0010825368229987475
26426	improvements			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	220.0	-0.0006067910956168987	-0.0002509284794403044
26427	improves			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	169.0	-0.00046612588708849767	-0.0002509284794403044
26428	improving			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	247.0	-0.0006812609118982405	-0.0002509284794403044
26429	in			1988	14150	0.006018072325563021	3.243483628208659	288.7731197859265	7.117706237424548	1402.8838028169016	-0.8259320166499348	0.025461113643756583
26430	in-leucyl-tRNA_synthetase_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	207.0	-0.0005709352581503291	-0.0002509284794403044
26431	in-situ_detection_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	185.0	-0.0005102561485879065	-0.0002509284794403044
26432	in-situ_labelling_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	187.0	-0.0005157724312742085	-0.0002509284794403044
26433	in-vitro-stimulated_normal_adult_peripheral_blood_lymphocyte_sample_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
26434	in-vitro-stimulated_normal_cord_blood_lex	G#tissue	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	-0.0002509284794403044
26435	in-vitro-translated_20-kDa_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	142.0	-0.00039165607080771103	-0.0002509284794403044
26436	in_situ_DNA_binding_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	174.0	-0.0004799165938059735	-0.0002509284794403044
26437	in_situ_RT-PCR_detection_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	147.0	-0.0004054467775261861	-0.0002509284794403044
26438	in_situ_UV_cross-linking_study_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	164.0	-0.0004523351803707998	-0.0002509284794403044
26439	in_situ_hybridisation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	227.0	-0.0006260980850241182	-0.0002509284794403044
26440	in_situ_hybridization_lex	G#other_name	other	13	15	5.035953102080546	10.092903330177833	31.8746191300186	1.1538461538461537	232.92307692307693	-0.007033260426465904	0.13955460017860943
26441	in_situ_hybridization_technique_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	248.0	-0.0006840190532420021	-0.0002509284794403044
26442	in_situ_immunolabelling_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	268.0	-0.00036959094005761806	0.6928962520805051
26443	in_situ_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	325.0	-0.0008963959367078722	-0.0002509284794403044
26444	in_situ_reverse_transcription_based_polymerase_chain_reaction_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	147.0	-0.0004054467775261861	-0.0002509284794403044
26445	in_vitro_CD4_cross-linking_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	201.0	-0.0005543864100875373	-0.0002509284794403044
26446	in_vitro_DNA_mobility_shift_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	121.0	-0.00033373510259071537	-0.0002509284794403044
26447	in_vitro_TCR_stimulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	130.0	-0.0003585583746831267	-0.0002509284794403044
26448	in_vitro_T_cell_differentiation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	109.0	-0.0003006374064651318	-0.0002509284794403044
26449	in_vitro_acetylation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	148.0	-0.0004082049188695036	-0.0002509284794403044
26450	in_vitro_activated_lymphocyte_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	230.0	-0.0006343725090541819	-0.0002509284794403044
26451	in_vitro_activated_normal_human_lymphocyte_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	201.0	-0.0005543864100865381	-0.0002509284794403044
26452	in_vitro_activation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	315.0	-0.000868814523270478	-0.0002509284794403044
26453	in_vitro_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	148.0	-0.00040820491887061383	-0.0002509284794403044
26454	in_vitro_binding_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	202.0	-0.0005571445514304108	-0.0002509284794403044
26455	in_vitro_binding_analysis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	170.0	-0.0004688840284322593	-0.0002509284794403044
26456	in_vitro_binding_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	104.0	-0.00028684669974710086	-0.0002509284794403044
26457	in_vitro_binding_site_selection_procedure_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	199.0	-0.0005488701274006802	-0.0002509284794403044
26458	in_vitro_cell_culture_system_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	224.0	-0.0006178236609916121	-0.0002509284794403044
26459	in_vitro_clonal_growth_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	223.0	-0.0006150655196490717	-0.0002509284794403044
26460	in_vitro_colony_formation_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	188.0	-0.0005185305726189693	-0.0002509284794403044
26461	in_vitro_culture_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	176.0	-0.0004854328764937188	-0.0002509284794403044
26462	in_vitro_differentiation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	228.0	-0.0006288562263667696	-0.0002509284794403044
26463	in_vitro_erythroid_differentiation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	139.0	-0.0003833816467762041	-0.0002509284794403044
26464	in_vitro_expression_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	118.0	-0.00032546067855809824	-0.0002509284794403044
26465	in_vitro_footprinting_analysis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	174.0	-0.0004799165938074168	-0.0002509284794403044
26466	in_vitro_globin_gene_switching_model_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	131.0	-0.00036131651602722137	-0.0002509284794403044
26467	in_vitro_immortalization_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	213.0	-0.0005874841062120106	-0.0002509284794403044
26468	in_vitro_immortalized_lymphoblastoid_cell_line_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	291.0	-0.0008026191310216424	-0.0002509284794403044
26469	in_vitro_kinase_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	251.0	-0.0006922934772725098	-0.0002509284794403044
26470	in_vitro_kinase_assay_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	230.0	-0.0012687450181076976	-0.0005316994476203263
26471	in_vitro_labeled_receptor_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	141.0	-0.0003888979294645045	-0.0002509284794403044
26472	in_vitro_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	235.0	-0.001296326431546313	-0.0005316994476203263
26473	in_vitro_monocyte-derived_macrophage_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	169.0	-0.0004661258870886087	-0.0002509284794403044
26474	in_vitro_mutagenesis_experiment_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	181.0	-0.0004992235832136371	-0.0002509284794403044
26475	in_vitro_mutagenesis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	159.0	-0.0004385444736515476	-0.0002509284794403044
26476	in_vitro_peptide_sensitization_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	318.0	-0.0008770889473014298	-0.0002509284794403044
26477	in_vitro_polyclonal_B_cell_immunoglobulin_(Ig)_response_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	181.0	-0.0004992235832121938	-0.0002509284794403044
26478	in_vitro_primary_immune_response_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	114.0	-0.00031442811318349584	-0.0002509284794403044
26479	in_vitro_production_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	281.0	-0.0007750377175834711	-0.0002509284794403044
26480	in_vitro_response_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	318.0	-0.0008770889473014298	-0.0002509284794403044
26481	in_vitro_stimulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	230.0	-0.0006343725090538488	-0.0002509284794403044
26482	in_vitro_suppression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	194.0	-0.0005350794206805398	-0.0002509284794403044
26483	in_vitro_synthesized_GR_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	314.0	-0.0008660563819261613	-0.0002509284794403044
26484	in_vitro_synthesized_human_glucocorticoid_receptor_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	314.0	-0.0008660563819261613	-0.0002509284794403044
26485	in_vitro_transcription/translation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	158.0	-0.0004357863323068978	-0.0002509284794403044
26486	in_vitro_transcription_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	146.0	-0.00040268863618397877	-0.0002509284794403044
26487	in_vitro_transcription_assay_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	223.0	-0.0012301310392974774	-0.0005316994476203263
26488	in_vitro_transcription_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	314.5	-0.0017348709051956401	-0.0005316994476203263
